outcome_type,family,tumor_type,endpoint,n,positive,negative,representations_retained,n_representations_retained,consensus_class,effect_TITAN,effect_GigaSSL,effect_ProvGigaPath,priority_score,TITAN_tss_random_metric,TITAN_tss_grouped_metric,TITAN_tss_status,TITAN_tss_near_chance_or_worse,matched_grouped_metric_TITAN,matched_grouped_metric_GigaSSL,matched_grouped_metric_ProvGigaPath,matched_grouped_retained_TITAN,matched_grouped_retained_GigaSSL,matched_grouped_retained_ProvGigaPath,sample_size_maturity,matched_tss_retention_class,internal_robustness_class,interpretation
continuous,rna_pathway_activity,STAD,HALLMARK_DNA_REPAIR,348,,,TITAN+GigaSSL,2,retained by two,0.248680435169024,0.238453476544536,0.181022294203737,0.238453476544536,0.258036166270448,0.1550897503841,fell below threshold under TSS grouping,False,0.221337567479245,0.196325548050334,0.17885074509777,True,False,False,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_E2F_TARGETS,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.469777139304643,0.398224501426868,0.330214217262142,0.330214217262142,0.451181532608892,0.410349702794471,retained under TSS grouping,False,0.431205677311195,0.324406946844953,0.296554441640068,True,True,True,True,complete retention,"R1: all-three, mature, complete grouped retention","R1: all-three, mature, complete grouped retention; internal TCGA prioritisation only; external validation required"
continuous,rna_pathway_activity,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.206895818002531,0.235344293250561,0.241366421935326,0.206895818002531,0.259237215685312,0.145523276249337,fell below threshold under TSS grouping,False,0.170236069044498,0.123365775787758,0.238660373457881,False,False,True,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,348,,,None,0,no effect-threshold crossing,0.182264480775467,0.172531541272982,0.151202529156245,0.182264480775467,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_ESTROGEN_RESPONSE_LATE,348,,,None,0,no effect-threshold crossing,0.153837395724999,0.0379412156746075,0.0185875951502981,0.153837395724999,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_FATTY_ACID_METABOLISM,348,,,None,0,no effect-threshold crossing,0.0141490387844481,0.00388243145635758,0.0174897489570511,0.0174897489570511,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_G2M_CHECKPOINT,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.449311431058137,0.361723591607637,0.36144668712593,0.36144668712593,0.461477657595786,0.447441312757148,retained under TSS grouping,False,0.422156253511583,0.353497775931679,0.348911901706467,True,True,True,True,complete retention,"R1: all-three, mature, complete grouped retention","R1: all-three, mature, complete grouped retention; internal TCGA prioritisation only; external validation required"
continuous,rna_pathway_activity,STAD,HALLMARK_GLYCOLYSIS,348,,,TITAN,1,unique to TITAN,0.234648858909545,0.13493969701698,0.0774596980957564,0.234648858909545,0.250289231363837,0.268129065139237,retained under TSS grouping,False,0.164515326615569,0.0757143556297886,0.0116415362476702,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_HEDGEHOG_SIGNALING,348,,,TITAN+ProvGigaPath,2,retained by two,0.23455808389422,0.189581030669839,0.217785200106865,0.217785200106865,0.203343071266337,0.137809279865937,fell below threshold under TSS grouping,False,0.0606993160257959,0.125408928239608,0.065882229915572,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_HEME_METABOLISM,348,,,None,0,no effect-threshold crossing,0.0779333165298374,0.0392882693209009,0.0250095361126718,0.0779333165298374,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_HYPOXIA,348,,,None,0,no effect-threshold crossing,0.14146850656001,0.140398271076444,0.137998604897277,0.14146850656001,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_IL2_STAT5_SIGNALING,348,,,None,0,no effect-threshold crossing,0.123159059291451,0.124687074001078,0.107873156389192,0.124687074001078,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,348,,,None,0,no effect-threshold crossing,0.0356760010811621,0.0693834745985897,-0.00494670371891814,0.0693834745985897,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_INFLAMMATORY_RESPONSE,348,,,None,0,no effect-threshold crossing,0.136941278424838,0.0552822768145519,0.136488121418301,0.136941278424838,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,348,,,None,0,no effect-threshold crossing,0.160976075542525,0.0992668774914404,0.109204251656881,0.160976075542525,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,348,,,None,0,no effect-threshold crossing,0.197404981897545,0.147946271177467,0.16448170551833,0.197404981897545,0.228610992382126,0.120267455378126,fell below threshold under TSS grouping,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_DN,348,,,TITAN,1,unique to TITAN,0.20645045607615,0.0591700712973766,0.148583284870245,0.20645045607615,0.215044298453498,0.111728800162585,fell below threshold under TSS grouping,False,0.0670038033618445,-0.0581908342411264,-0.0735382207930604,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_KRAS_SIGNALING_UP,348,,,None,0,no effect-threshold crossing,0.172521383084615,0.13702821278831,0.170630321269355,0.172521383084615,0.210515287532253,0.228389659585189,retained under TSS grouping,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_MITOTIC_SPINDLE,348,,,None,0,no effect-threshold crossing,0.0104474493075942,0.0244599765932568,0.0545777164459259,0.0545777164459259,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_MTORC1_SIGNALING,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.401557619399364,0.30460026362029,0.345166737798842,0.30460026362029,0.427537524583674,0.390996377314539,retained under TSS grouping,False,0.371638466115034,0.244462879368195,0.211636049426962,True,True,True,True,complete retention,"R1: all-three, mature, complete grouped retention","R1: all-three, mature, complete grouped retention; internal TCGA prioritisation only; external validation required"
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V1,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.309729570278471,0.249076785850038,0.264960338695706,0.249076785850038,0.33713126901775,0.222872152812316,retained under TSS grouping,False,0.254408138984339,0.25858585326338,0.199961877656537,True,True,False,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_MYC_TARGETS_V2,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.365817520922997,0.243240541385295,0.225832236548521,0.225832236548521,0.355529846552751,0.347514850974264,retained under TSS grouping,False,0.294426802309461,0.198032377161693,0.223840658625417,True,False,True,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_MYOGENESIS,348,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.405249745891296,0.292430249964021,0.351793604356022,0.292430249964021,0.405281711489348,0.370557711208064,retained under TSS grouping,False,0.214206409780439,0.128015625792325,0.117622453997317,True,False,False,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_NOTCH_SIGNALING,348,,,None,0,no effect-threshold crossing,0.0764610827800217,0.0907252056921758,0.0916714458790694,0.0916714458790694,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_OXIDATIVE_PHOSPHORYLATION,348,,,None,0,no effect-threshold crossing,-0.00364311278207907,0.0413685279408268,-0.000400274473407736,0.0413685279408268,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_P53_PATHWAY,348,,,None,0,no effect-threshold crossing,0.127793476315481,0.00395043703462195,-0.053555089607459,0.127793476315481,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_PANCREAS_BETA_CELLS,348,,,None,0,no effect-threshold crossing,0.192204590107834,0.0780605425839464,0.132044096829258,0.192204590107834,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_PEROXISOME,348,,,None,0,no effect-threshold crossing,0.0615226972167555,0.0528974432132081,0.0352977296988786,0.0615226972167555,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,rna_pathway_activity,STAD,HALLMARK_PI3K_AKT_MTOR_SIGNALING,348,,,None,0,no effect-threshold crossing,-0.0225458716356126,-0.0134969583825539,-0.0109962430086614,-0.0109962430086614,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
